geoid,geoid20,year,denom_total_pop,all_crime_count,all_crime_rate,parti_violent_rate,parti_violent_count,parti_property_rate,parti_property_count,partii_rate,partii_count,_merge
1400000US06037265100,6037265100,2011,2324,111,477.62479,4.3029261,1,292.59897,68,180.72289,42,Master only (1)
1400000US06037265201,6037265201,2011,2715,39,143.64641,0,0,77.348068,21,66.29834,18,Master only (1)
1400000US06037265203,6037265203,2011,2008,66,328.68527,4.9800797,1,154.38248,31,169.32271,34,Master only (1)
1400000US06037265204,6037265204,2011,1718,177,1030.2677,81.490105,14,558.78931,96,389.98837,67,Master only (1)
1400000US06037265301,6037265301,2011,11297,90,79.667168,5.3111444,6,38.063202,43,36.29282,41,Master only (1)
1400000US06037265303,6037265303,2011,4673,21,44.939011,0,0,25.679436,12,19.259577,9,Master only (1)
1400000US06037265304,6037265304,2011,3825,43,112.4183,0,0,60.130718,23,52.287582,20,Master only (1)
1400000US06037265306,6037265306,2011,1283,14,109.11926,7.7942324,1,38.971161,5,62.353859,8,Master only (1)
1400000US06037265307,6037265307,2011,2994,13,43.420174,0,0,23.380093,7,20.040081,6,Master only (1)
1400000US06037265410,6037265410,2011,1554,59,379.66537,6.4350066,1,257.40027,40,115.83012,18,Master only (1)
1400000US06037265420,6037265420,2011,1708,49,286.88525,11.709601,2,187.35362,32,87.822014,15,Master only (1)
1400000US06037265521,6037265521,2011,1202,55,457.57071,16.638935,2,216.30615,26,224.62563,27,Master only (1)
1400000US06037265522,6037265522,2011,2317,69,297.79889,4.3159256,1,125.16185,29,168.32111,39,Master only (1)
1400000US06037265523,6037265523,2011,2056,94,457.19846,19.455254,4,252.91829,52,184.82491,38,Master only (1)
1400000US06037265524,6037265524,2011,2604,135,518.43317,11.520738,3,276.49768,72,230.41475,60,Master only (1)
1400000US06037265601,6037265601,2011,2915,82,281.30359,6.8610635,2,154.37393,45,120.06861,35,Master only (1)
1400000US06037265602,6037265602,2011,2966,58,195.54956,3.3715441,1,141.60486,42,50.573162,15,Master only (1)
1400000US06037265701,6037265701,2011,3296,102,309.46603,12.135922,4,194.17476,64,103.15534,34,Master only (1)
1400000US06037265702,6037265702,2011,1443,96,665.28064,6.930007,1,360.36035,52,297.9903,43,Master only (1)
1400000US06037267101,6037267101,2011,2529,77,304.46817,0,0,170.02768,43,134.44049,34,Master only (1)
1400000US06037267102,6037267102,2011,3234,141,435.99258,18.552876,6,253.55597,82,163.88373,53,Master only (1)
1400000US06037267201,6037267201,2011,2814,137,486.85147,24.875622,7,348.2587,98,113.71712,32,Master only (1)
1400000US06037267202,6037267202,2011,2701,148,547.94519,7.404665,2,285.07959,77,255.46094,69,Master only (1)
1400000US06037267300,6037267300,2011,3834,218,568.59674,41.731873,16,255.60773,98,271.25717,104,Master only (1)
1400000US06037267403,6037267403,2011,2872,91,316.85236,6.9637885,2,177.5766,51,132.31198,38,Master only (1)
1400000US06037267404,6037267404,2011,2936,75,255.44958,13.623979,4,119.20981,35,122.61581,36,Master only (1)
1400000US06037267405,6037267405,2011,2201,121,549.75012,18.173557,4,277.14676,61,254.42981,56,Master only (1)
1400000US06037267406,6037267406,2011,2216,99,446.75092,27.075811,6,234.65704,52,185.01805,41,Master only (1)
1400000US06037267502,6037267502,2011,3475,109,313.66907,14.388489,5,152.51799,53,146.76259,51,Master only (1)
1400000US06037267503,6037267503,2011,2495,89,356.71344,4.0080161,1,200.4008,50,152.30461,38,Master only (1)
1400000US06037267504,6037267504,2011,3236,76,234.85785,6.1804695,2,117.42892,38,111.24845,36,Master only (1)
1400000US06037267600,6037267600,2011,2696,236,875.37091,29.67359,8,452.52225,122,393.17508,106,Master only (1)
1400000US06037267700,6037267700,2011,3431,186,542.11603,14.57301,5,355.58145,122,171.96153,59,Master only (1)
1400000US06037267800,6037267800,2011,2886,371,1285.5162,31.185032,9,883.57587,255,370.75537,107,Master only (1)
1400000US06037267901,6037267901,2011,2508,347,1383.5725,27.910686,7,933.01434,234,422.64752,106,Master only (1)
1400000US06037267902,6037267902,2011,3410,126,369.50146,17.595308,6,199.41348,68,152.49268,52,Master only (1)
1400000US06037269000,6037269000,2011,4976,188,377.81351,6.0289388,3,235.12862,117,136.65594,68,Master only (1)
1400000US06037269100,6037269100,2011,4413,144,326.30862,6.7980967,3,194.87877,86,124.63177,55,Master only (1)
1400000US06037269300,6037269300,2011,4210,133,315.91449,9.5011873,4,190.02376,80,116.38955,49,Master only (1)
1400000US06037269500,6037269500,2011,3771,115,304.95889,10.607266,4,196.23442,74,98.11721,37,Master only (1)
1400000US06037269601,6037269601,2011,3704,183,494.06049,43.196545,16,188.98488,70,261.87906,97,Master only (1)
1400000US06037269602,6037269602,2011,3198,116,362.72672,21.88868,7,187.61726,60,153.22076,49,Master only (1)
1400000US06037269700,6037269700,2011,3901,182,466.54703,46.142014,18,238.40041,93,182.00461,71,Master only (1)
1400000US06037269800,6037269800,2011,3481,177,508.47458,25.854639,9,327.4921,114,155.12784,54,Master only (1)
1400000US06037269903,6037269903,2011,3897,133,341.28818,23.094688,9,146.26636,57,171.92712,67,Master only (1)
1400000US06037269905,6037269905,2011,2535,66,260.35504,11.834319,3,149.90138,38,98.619331,25,Master only (1)
1400000US06037269906,6037269906,2011,2991,20,66.867271,3.3433635,1,46.807087,14,16.716818,5,Master only (1)
1400000US06037269907,6037269907,2011,2766,170,614.60596,21.691975,6,372.37888,103,220.53506,61,Master only (1)
1400000US06037269908,6037269908,2011,2017,60,297.4715,4.9578581,1,208.23004,42,84.283592,17,Master only (1)
1400000US06037269909,6037269909,2011,2046,125,610.94818,34.2131,7,288.36755,59,288.36755,59,Master only (1)
1400000US06037270101,6037270101,2011,2881,152,527.5946,48.594238,14,218.67407,63,260.32626,75,Master only (1)
1400000US06037270102,6037270102,2011,1511,48,317.67041,26.472534,4,158.83521,24,132.36267,20,Master only (1)
1400000US06037270200,6037270200,2011,3855,210,544.74707,70.03891,27,238.65111,92,236.05707,91,Master only (1)
1400000US06037270300,6037270300,2011,2283,232,1016.2067,74.463425,17,490.58258,112,451.16077,103,Master only (1)
1400000US06037271100,6037271100,2011,2259,94,416.11331,22.133688,5,256.75076,58,137.22887,31,Master only (1)
1400000US06037271200,6037271200,2011,2625,114,434.28571,11.428572,3,278.09525,73,144.7619,38,Master only (1)
1400000US06037271300,6037271300,2011,4662,212,454.74045,21.450022,10,283.14029,132,150.15015,70,Master only (1)
1400000US06037271400,6037271400,2011,3541,82,231.573,5.6481218,2,146.85117,52,79.073708,28,Master only (1)
1400000US06037271500,6037271500,2011,3005,88,292.84525,9.9833612,3,163.06157,49,119.80033,36,Master only (1)
1400000US06037271600,6037271600,2011,4313,99,229.5386,4.6371436,2,162.30002,70,62.601437,27,Master only (1)
1400000US06037271702,6037271702,2011,4248,149,350.7533,23.540489,10,207.15631,88,120.0565,51,Master only (1)
1400000US06037271703,6037271703,2011,2517,100,397.29837,39.729836,10,238.37903,60,119.18951,30,Master only (1)
1400000US06037271704,6037271704,2011,3018,114,377.73361,9.9403582,3,238.56859,72,129.22466,39,Master only (1)
1400000US06037271801,6037271801,2011,3993,109,272.97772,17.530678,7,130.22791,52,125.21913,50,Master only (1)
1400000US06037271803,6037271803,2011,2696,43,159.49554,18.545994,5,63.056381,17,77.893173,21,Master only (1)
1400000US06037271804,6037271804,2011,4114,79,192.02722,7.2921729,3,82.64463,34,102.09042,42,Master only (1)
1400000US06037271901,6037271901,2011,3415,104,304.53879,8.7847729,3,184.48024,63,111.27379,38,Master only (1)
1400000US06037271902,6037271902,2011,3933,146,371.2179,27.968472,11,170.35342,67,172.89601,68,Master only (1)
1400000US06037272100,6037272100,2011,3958,173,437.08945,40.424458,16,232.44063,92,164.22435,65,Master only (1)
1400000US06037272201,6037272201,2011,2336,79,338.18494,21.40411,5,158.39041,37,158.39041,37,Master only (1)
1400000US06037272202,6037272202,2011,3321,49,147.54591,6.0222826,2,66.24511,22,75.278534,25,Master only (1)
1400000US06037272301,6037272301,2011,3173,53,167.03435,15.757957,5,88.24456,28,63.03183,20,Master only (1)
1400000US06037272302,6037272302,2011,4198,88,209.62363,7.1462603,3,78.608864,33,123.86851,52,Master only (1)
1400000US06037273100,6037273100,2011,2047,225,1099.1696,92.818756,19,679.04248,139,327.30826,67,Master only (1)
1400000US06037273200,6037273200,2011,3250,201,618.46155,70.769234,23,240,78,307.69232,100,Master only (1)
1400000US06037273300,6037273300,2011,3659,204,557.52936,54.659744,20,278.76468,102,224.10495,82,Master only (1)
1400000US06037273403,6037273403,2011,1886,245,1299.0457,132.55568,25,551.43158,104,615.05835,116,Master only (1)
1400000US06037273404,6037273404,2011,1023,162,1583.5778,156.40274,16,772.23853,79,654.93646,67,Master only (1)
1400000US06037273502,6037273502,2011,2954,470,1591.063,179.41774,53,832.7691,246,578.8761,171,Master only (1)
1400000US06037273600,6037273600,2011,2449,189,771.74359,44.916294,11,485.91263,119,240.91466,59,Master only (1)
1400000US06037273700,6037273700,2011,2737,182,664.96161,43.843624,12,288.63721,79,332.4808,91,Master only (1)
1400000US06037273800,6037273800,2011,2909,102,350.63596,17.188038,5,189.06841,55,144.37952,42,Master only (1)
1400000US06037273902,6037273902,2011,4050,323,797.53088,54.320988,22,429.62964,174,313.58026,127,Master only (1)
1400000US06037274100,6037274100,2011,4747,223,469.77039,21.065937,10,254.89783,121,193.80661,92,Master only (1)
1400000US06037274202,6037274202,2011,4092,8,19.550343,2.4437928,1,0,0,17.10655,7,Master only (1)
1400000US06037275102,6037275102,2011,4599,108,234.83366,41.313328,19,82.626656,38,110.89367,51,Master only (1)
1400000US06037275200,6037275200,2011,3744,207,552.88464,32.051281,12,149.57265,56,371.26068,139,Master only (1)
1400000US06037275311,6037275311,2011,5581,97,173.80397,7.1671743,4,82.422508,46,84.214302,47,Master only (1)
1400000US06037275312,6037275312,2011,2307,61,264.41266,4.3346338,1,130.03902,30,130.03902,30,Master only (1)
1400000US06037275313,6037275313,2011,2744,64,233.23615,0,0,120.26239,33,112.97376,31,Master only (1)
1400000US06037275400,6037275400,2011,2724,194,712.18799,11.013216,3,440.52863,120,260.64612,71,Master only (1)
1400000US06037275500,6037275500,2011,4960,199,401.20969,26.209677,13,122.98387,61,252.01613,125,Master only (1)
1400000US06037275603,6037275603,2011,2914,119,408.37338,44.612217,13,226.4928,66,137.26836,40,Master only (1)
1400000US06037275604,6037275604,2011,3924,103,262.48724,12.7421,5,135.06625,53,114.6789,45,Master only (1)
1400000US06037275605,6037275605,2011,2641,149,564.18024,26.505112,7,382.43091,101,155.24423,41,Master only (1)
1400000US06037276000,6037276000,2011,5481,310,565.59021,21.893814,12,377.6683,207,166.02809,91,Master only (1)
1400000US06037276101,6037276101,2011,2151,97,450.95303,23.245003,5,264.99301,57,162.71501,35,Master only (1)
1400000US06037276102,6037276102,2011,4323,163,377.05298,27.758501,12,194.30951,84,154.98497,67,Master only (1)
1400000US06037276400,6037276400,2011,4164,113,271.37369,4.8030739,2,177.71373,74,88.856865,37,Master only (1)
1400000US06037276500,6037276500,2011,4645,75,161.46394,8.6114101,4,88.266953,41,64.585579,30,Master only (1)
1400000US06037276601,6037276601,2011,3765,252,669.32269,29.216467,11,390.43823,147,249.668,94,Master only (1)
1400000US06037276605,6037276605,2011,2913,31,106.4195,6.8657742,2,61.791965,18,37.761757,11,Master only (1)
1400000US06037276606,6037276606,2011,2657,18,67.745575,3.7636433,1,41.400074,11,22.58186,6,Master only (1)
1400000US06037276607,6037276607,2011,2571,53,206.14546,7.7790742,2,140.02333,36,58.343056,15,Master only (1)
1400000US06037276608,6037276608,2011,1938,31,159.95872,10.319918,2,82.559341,16,67.07946,13,Master only (1)
1400000US06037277000,6037277000,2011,5424,174,320.79645,11.061947,6,191.74042,104,117.9941,64,Master only (1)
1400000US06037277100,6037277100,2011,3056,179,585.73297,35.994766,11,330.49738,101,219.24084,67,Master only (1)
1400000US06037277200,6037277200,2011,2928,172,587.4317,27.322405,8,252.73224,74,307.37704,90,Master only (1)
1400000US06037277400,6037277400,2011,1636,189,1155.2567,55.012226,9,415.64792,68,684.59656,112,Master only (1)
1400000US06037278001,6037278001,2011,2352,178,756.80273,25.510204,6,433.67346,102,297.61905,70,Master only (1)
1400000US06037278102,6037278102,2011,3106,152,489.3754,32.195751,10,292.98132,91,164.19832,51,Master only (1)
1400000US06037293302,6037293302,2011,5103,191,374.28964,25.47521,13,199.88242,102,148.93201,76,Master only (1)
1400000US06037293304,6037293304,2011,4265,179,419.69519,42.203987,18,180.53928,77,196.95193,84,Master only (1)
1400000US06037293306,6037293306,2011,2425,94,387.62888,20.618557,5,173.19588,42,193.81444,47,Master only (1)
1400000US06037293307,6037293307,2011,2375,143,602.10529,29.473684,7,256.8421,61,315.78946,75,Master only (1)
1400000US06037294110,6037294110,2011,4641,260,560.22406,58.177116,27,159.44839,74,342.59857,159,Master only (1)
1400000US06037294120,6037294120,2011,2756,119,431.78519,18.142235,5,228.59216,63,185.0508,51,Master only (1)
1400000US06037294200,6037294200,2011,4922,231,469.32141,42.665585,21,186.91589,92,239.73994,118,Master only (1)
1400000US06037294301,6037294301,2011,2487,125,502.61359,20.104544,5,297.54724,74,184.96181,46,Master only (1)
1400000US06037294302,6037294302,2011,5512,264,478.95502,34.470245,19,273.94775,151,170.537,94,Master only (1)
1400000US06037294410,6037294410,2011,5482,210,383.07187,31.01058,17,162.3495,89,189.71178,104,Master only (1)
1400000US06037294421,6037294421,2011,3124,219,701.02435,67.221512,21,339.30859,106,294.49423,92,Master only (1)
1400000US06037294510,6037294510,2011,4467,222,496.97784,33.579582,15,219.38661,98,244.01164,109,Master only (1)
1400000US06037294520,6037294520,2011,3947,170,430.70688,43.070686,17,192.5513,76,195.08487,77,Master only (1)
1400000US06037294610,6037294610,2011,4208,190,451.5209,45.152092,19,180.60837,76,225.76045,95,Master only (1)
1400000US06037294620,6037294620,2011,4627,148,319.86169,12.967365,6,118.86752,55,188.02679,87,Master only (1)
1400000US06037294701,6037294701,2011,3182,316,993.08612,106.85104,34,421.1188,134,465.11627,148,Master only (1)
1400000US06037294810,6037294810,2011,4504,205,455.15097,39.964478,18,168.73889,76,246.4476,111,Master only (1)
1400000US06037294820,6037294820,2011,3444,260,754.9361,87.108017,30,278.74564,96,389.08246,134,Master only (1)
1400000US06037294830,6037294830,2011,3863,222,574.68286,56.950558,22,181.20631,70,336.526,130,Master only (1)
1400000US06037294900,6037294900,2011,2671,153,572.81915,29.951328,8,149.75665,40,393.11121,105,Master only (1)
1400000US06037295103,6037295103,2011,5059,247,488.23877,21.743427,11,258.94446,131,207.5509,105,Master only (1)
1400000US06037296210,6037296210,2011,2886,163,564.79559,58.90506,17,180.18018,52,325.71033,94,Master only (1)
1400000US06037296220,6037296220,2011,3378,374,1107.1641,88.809944,30,393.72409,133,624.62994,211,Master only (1)
1400000US06037296300,6037296300,2011,4666,236,505.78653,19.288469,9,289.32706,135,197.17102,92,Master only (1)
1400000US06037296401,6037296401,2011,2801,106,378.43628,3.5701535,1,228.48982,64,146.3763,41,Master only (1)
1400000US06037296402,6037296402,2011,2950,113,383.05084,6.7796612,2,237.28813,70,138.98305,41,Master only (1)
1400000US06037296500,6037296500,2011,4183,228,545.06335,35.859432,15,248.62538,104,260.57852,109,Master only (1)
1400000US06037296600,6037296600,2011,5847,477,815.80298,80.383102,47,408.75662,239,326.66324,191,Master only (1)
1400000US06037296901,6037296901,2011,3860,354,917.09845,62.176167,24,354.92227,137,500,193,Master only (1)
1400000US06037296902,6037296902,2011,3464,133,383.94919,17.321016,6,204.96536,71,161.66281,56,Master only (1)
1400000US06037297001,6037297001,2011,2350,59,251.06383,8.5106382,2,119.14893,28,123.40426,29,Master only (1)
1400000US06037297002,6037297002,2011,2637,197,747.06104,7.5843763,2,401.97192,106,337.50473,89,Master only (1)
1400000US06037297110,6037297110,2011,5157,514,996.70349,95.016479,49,312.19702,161,589.48999,304,Master only (1)
1400000US06037297120,6037297120,2011,3304,197,596.24695,60.532688,20,242.13075,80,293.58353,97,Master only (1)
1400000US06037297201,6037297201,2011,3425,301,878.83209,46.715328,16,432.11679,148,400,137,Master only (1)
1400000US06037297202,6037297202,2011,3388,194,572.60919,8.8547812,3,330.57852,112,233.17592,79,Master only (1)
1400000US06037297300,6037297300,2011,2151,55,255.69502,13.947001,3,116.22501,25,125.52301,27,Master only (1)
1400000US06037297400,6037297400,2011,3707,143,385.75668,10.790397,4,226.59833,84,148.36795,55,Master only (1)
1400000US06037297502,6037297502,2011,2475,97,391.91919,8.0808077,2,210.10101,52,173.73738,43,Master only (1)
1400000US06037297602,6037297602,2011,4158,155,372.77536,9.6200094,4,202.0202,84,161.13516,67,Master only (1)
1400000US06037300100,6037300100,2011,5894,85,144.21446,8.4832029,5,55.989143,33,79.742111,47,Master only (1)
1400000US06037300200,6037300200,2011,5893,133,225.6915,3.393857,2,95.028,56,127.26965,75,Master only (1)
1400000US06037300501,6037300501,2011,3744,279,745.19232,24.038462,9,227.02991,85,494.12393,185,Master only (1)
1400000US06037300503,6037300503,2011,3865,93,240.62096,7.7619662,3,77.619667,30,155.23933,60,Master only (1)
1400000US06037400304,6037400304,2011,6910,350,506.5123,11.577424,8,159.18958,110,335.7453,232,Master only (1)
1400000US06037401303,6037401303,2011,1892,149,787.52643,5.2854123,1,174.41861,33,607.82239,115,Master only (1)
1400000US06037401304,6037401304,2011,5308,143,269.40466,3.7678976,2,113.03693,60,152.59985,81,Master only (1)
1400000US06037401311,6037401311,2011,6821,457,669.98975,33.719395,23,175.92728,120,460.34305,314,Master only (1)
1400000US06037401312,6037401312,2011,5446,338,620.63898,27.543152,15,251.56078,137,341.53506,186,Master only (1)
1400000US06037403305,6037403305,2011,2080,51,245.19231,19.23077,4,115.38461,24,110.57692,23,Master only (1)
1400000US06037403316,6037403316,2011,6966,225,322.99741,4.306632,3,172.26529,120,146.42549,102,Master only (1)
1400000US06037403319,6037403319,2011,4135,146,353.08344,16.928658,7,171.70496,71,164.44981,68,Master only (1)
1400000US06037403320,6037403320,2011,5484,107,195.11305,7.2939458,4,100.29176,55,87.527351,48,Master only (1)
1400000US06037403321,6037403321,2011,5643,194,343.78876,10.632642,6,143.54066,81,189.61545,107,Master only (1)
1400000US06037403323,6037403323,2011,5461,97,177.62314,12.818165,7,87.895988,48,76.908989,42,Master only (1)
1400000US06037403324,6037403324,2011,5947,170,285.85843,8.4076004,5,122.75097,73,154.69984,92,Master only (1)
1400000US06037403325,6037403325,2011,6038,140,231.86485,14.905598,9,115.93243,70,101.02683,61,Master only (1)
1400000US06037403326,6037403326,2011,1080,121,1120.3704,0,0,592.59259,64,527.77777,57,Master only (1)
1400000US06037403327,6037403327,2011,6035,360,596.52032,9.9420052,6,280.03314,169,306.54517,185,Master only (1)
1400000US06037403328,6037403328,2011,3868,116,299.89658,10.341262,4,142.19235,55,147.36298,57,Master only (1)
1400000US06037403401,6037403401,2011,4749,107,225.31059,8.4228258,4,120.02527,57,96.862495,46,Master only (1)
1400000US06037403402,6037403402,2011,3665,113,308.32196,8.1855392,3,147.33971,54,152.79672,56,Master only (1)
1400000US06037403404,6037403404,2011,2626,22,83.777611,7.6161461,2,30.464584,8,45.696877,12,Master only (1)
1400000US06037403407,6037403407,2011,2049,32,156.17374,4.8804293,1,92.728157,19,58.565155,12,Master only (1)
1400000US06037403408,6037403408,2011,6504,107,164.51414,7.6875768,5,87.638374,57,69.188194,45,Master only (1)
1400000US06037403409,6037403409,2011,4466,211,472.45859,26.869682,12,244.06628,109,201.52261,90,Master only (1)
1400000US06037407101,6037407101,2011,5568,243,436.42242,19.755747,11,109.5546,61,307.11206,171,Master only (1)
1400000US06037407102,6037407102,2011,5989,189,315.57855,18.367006,11,103.52312,62,193.68843,116,Master only (1)
1400000US06037407201,6037407201,2011,3099,98,316.23105,9.680542,3,87.124878,27,219.42563,68,Master only (1)
1400000US06037407202,6037407202,2011,3872,199,513.94629,30.991735,12,72.314049,28,410.6405,159,Master only (1)
1400000US06037407301,6037407301,2011,4236,150,354.10764,25.967894,11,144.00378,61,184.13597,78,Master only (1)
1400000US06037407302,6037407302,2011,3021,154,509.76498,29.79146,9,142.33698,43,337.63654,102,Master only (1)
1400000US06037407502,6037407502,2011,3862,135,349.55981,18.125324,7,129.4666,50,201.9679,78,Master only (1)
1400000US06037407601,6037407601,2011,4240,325,766.50946,51.886791,22,174.52831,74,540.09436,229,Master only (1)
1400000US06037407602,6037407602,2011,4017,189,470.50037,19.915359,8,196.66418,79,253.92084,102,Master only (1)
1400000US06037407701,6037407701,2011,5192,168,323.57474,23.11248,12,92.449921,48,208.01233,108,Master only (1)
1400000US06037407702,6037407702,2011,6254,329,526.06329,25.583626,16,116.7253,73,383.75439,240,Master only (1)
1400000US06037407801,6037407801,2011,5073,134,264.14349,11.827321,6,96.58979,49,155.72639,79,Master only (1)
1400000US06037407802,6037407802,2011,3464,211,609.12238,11.547344,4,248.2679,86,349.30716,121,Master only (1)
1400000US06037407901,6037407901,2011,4265,87,203.98593,0,0,89.097305,38,114.88863,49,Master only (1)
1400000US06037408138,6037408138,2011,6407,161,251.28766,20.290308,13,70.23568,45,160.76167,103,Master only (1)
1400000US06037408139,6037408139,2011,4819,114,236.5636,20.751194,10,80.929657,39,134.88275,65,Master only (1)
1400000US06037408140,6037408140,2011,3534,104,294.28409,22.637238,8,152.80136,54,118.8455,42,Master only (1)
1400000US06037408212,6037408212,2011,4941,232,469.54059,12.143291,6,196.31653,97,261.08075,129,Master only (1)
1400000US06037408213,6037408213,2011,1163,224,1926.0533,103.18143,12,920.03442,107,902.83746,105,Master only (1)
1400000US06037408301,6037408301,2011,5561,324,582.62903,37.762993,21,145.65726,81,399.20877,222,Master only (1)
1400000US06037408302,6037408302,2011,4153,74,178.18445,9.6315918,4,86.684326,36,81.86853,34,Master only (1)
1400000US06037408303,6037408303,2011,4155,110,264.74127,16.847172,7,113.11673,47,134.77737,56,Master only (1)
1400000US06037408401,6037408401,2011,4241,125,294.74182,7.0738034,3,134.40227,57,153.26573,65,Master only (1)
1400000US06037408402,6037408402,2011,5740,248,432.05576,20.905924,12,203.83275,117,207.31708,119,Master only (1)
1400000US06037408503,6037408503,2011,5720,136,237.76224,10.489511,6,125.87412,72,101.3986,58,Master only (1)
1400000US06037408504,6037408504,2011,4799,106,220.87935,18.753906,9,104.18837,50,97.937073,47,Master only (1)
1400000US06037408505,6037408505,2011,2828,60,212.16408,21.216408,6,106.08204,30,84.865631,24,Master only (1)
1400000US06037408623,6037408623,2011,3123,65,208.13321,3.2020493,1,102.46558,32,102.46558,32,Master only (1)
1400000US06037408624,6037408624,2011,3834,59,153.88628,5.2164841,2,73.030777,28,75.639023,29,Master only (1)
1400000US06037408625,6037408625,2011,4601,189,410.78027,26.081287,12,221.69093,102,163.00804,75,Master only (1)
1400000US06037408626,6037408626,2011,5297,223,420.99301,24.542194,13,183.12253,97,213.32829,113,Master only (1)
1400000US06037408627,6037408627,2011,2849,50,175.50018,0,0,101.7901,29,73.710075,21,Master only (1)
1400000US06037408628,6037408628,2011,5238,95,181.36693,3.8182511,2,112.63841,59,64.910271,34,Master only (1)
1400000US06037408629,6037408629,2011,2890,40,138.40831,6.9204154,2,103.80623,30,27.681662,8,Master only (1)
1400000US06037408631,6037408631,2011,5558,128,230.29868,19.791292,11,79.165169,44,131.34221,73,Master only (1)
1400000US06037408703,6037408703,2011,7041,120,170.43034,8.5215168,6,95.156937,67,66.751884,47,Master only (1)
1400000US06037408705,6037408705,2011,5249,215,409.60184,17.146124,9,163.84073,86,228.61497,120,Master only (1)
1400000US06037408707,6037408707,2011,7013,223,317.9809,7.1296163,5,222.44403,156,88.407242,62,Master only (1)
1400000US06037408722,6037408722,2011,4403,105,238.47377,2.2711787,1,118.1013,52,118.1013,52,Master only (1)
1400000US06037408724,6037408724,2011,5260,279,530.41827,28.517111,15,121.673,64,380.22815,200,Master only (1)
1400000US06037408725,6037408725,2011,6075,188,309.46503,13.168724,8,103.7037,63,192.59259,117,Master only (1)
1400000US06037409100,6037409100,2011,5502,251,456.19775,25.445293,14,136.31407,75,294.43839,162,Master only (1)
1400000US06037430003,6037430003,2011,4692,71,151.3214,4.2625747,2,80.988914,38,66.069908,31,Master only (1)
1400000US06037430004,6037430004,2011,3569,156,437.09723,22.415243,8,151.30289,54,263.37909,94,Master only (1)
1400000US06037430005,6037430005,2011,3298,146,442.69254,21.224985,7,124.31777,41,297.14978,98,Master only (1)
1400000US06037430101,6037430101,2011,5080,704,1385.8268,29.527559,15,389.76379,198,966.53546,491,Master only (1)
1400000US06037430102,6037430102,2011,4688,332,708.1911,31.996588,15,170.64847,80,505.54608,237,Master only (1)
1400000US06037430200,6037430200,2011,1198,44,367.27881,8.3472452,1,108.51419,13,250.41736,30,Master only (1)
1400000US06037431900,6037431900,2011,3708,79,213.05286,10.787486,4,64.724922,24,137.54045,51,Master only (1)
1400000US06037432001,6037432001,2011,2567,62,241.52707,11.686794,3,89.598755,23,140.24153,36,Master only (1)
1400000US06037432002,6037432002,2011,5301,214,403.69742,11.318619,6,90.54895,48,301.82983,160,Master only (1)
1400000US06037432101,6037432101,2011,3974,78,196.27579,5.0327125,2,85.556114,34,105.68697,42,Master only (1)
1400000US06037432102,6037432102,2011,5632,129,229.04829,5.3267045,3,72.798294,41,150.92329,85,Master only (1)
1400000US06037432202,6037432202,2011,4175,233,558.08386,31.137724,13,141.31737,59,385.62875,161,Master only (1)
1400000US06037432901,6037432901,2011,4463,380,851.44519,49.294197,22,329.37485,147,472.77615,211,Master only (1)
1400000US06037433506,6037433506,2011,5011,420,838.15607,49.89024,25,147.67511,74,640.5907,321,Master only (1)
1400000US06037433601,6037433601,2011,4661,119,255.31001,19.30916,9,96.545807,45,139.45505,65,Master only (1)
1400000US06037433602,6037433602,2011,2622,144,549.1991,26.697178,7,152.5553,40,369.94659,97,Master only (1)
1400000US06037433803,6037433803,2011,559,168,3005.3667,178.89087,10,840.78711,47,1985.6887,111,Master only (1)
1400000US06037433804,6037433804,2011,5975,340,569.03766,38.493725,23,117.15481,70,413.38913,247,Master only (1)
1400000US06037434004,6037434004,2011,2506,207,826.01758,79.808456,20,243.4158,61,502.7933,126,Master only (1)
1400000US06037434100,6037434100,2011,5830,460,789.02228,46.31218,27,186.96397,109,555.74615,324,Master only (1)
1400000US06037460200,6037460200,2011,5622,162,288.15369,10.672359,6,124.51085,70,152.97047,86,Master only (1)
1400000US06037460302,6037460302,2011,4840,151,311.98346,20.661158,10,74.380165,36,216.94215,105,Master only (1)
1400000US06037460501,6037460501,2011,5733,96,167.4516,0,0,85.470085,49,81.981514,47,Master only (1)
1400000US06037460502,6037460502,2011,4230,166,392.435,2.3640661,1,198.58156,84,191.48936,81,Master only (1)
1400000US06037460601,6037460601,2011,6535,191,292.27237,7.6511092,5,143.84085,94,140.78041,92,Master only (1)
1400000US06037461100,6037461100,2011,4817,368,763.961,35.291676,17,176.45837,85,552.21094,266,Master only (1)
1400000US06037461200,6037461200,2011,4784,133,278.01004,16.722408,8,167.22408,80,94.063545,45,Master only (1)
1400000US06037463300,6037463300,2011,2106,35,166.19183,0,0,123.45679,26,42.735043,9,Master only (1)
1400000US06037480011,6037480011,2011,5712,105,183.82353,14.005602,8,110.29412,63,59.523811,34,Master only (1)
1400000US06037480012,6037480012,2011,4839,110,227.31969,16.532341,8,82.661705,40,128.12564,62,Master only (1)
1400000US06037480101,6037480101,2011,4060,143,352.21674,27.093596,11,110.83744,45,214.28572,87,Master only (1)
1400000US06037481201,6037481201,2011,3454,311,900.40533,43.42791,15,193.978,67,662.99945,229,Master only (1)
1400000US06037481300,6037481300,2011,3306,92,278.28192,18.148821,6,87.719299,29,172.41379,57,Master only (1)
